-9.644025E-05,-0.0001372514,-6.0792E-05,-5.115915E-05,-0.0003971595,-0.0002805819,-0.000117561,-0.0001181644,-78.14597,0,
-9.769185E-05,-0.0001337424,-6.44127E-05,-4.928175E-05,-0.0003975841,-0.0002799114,-0.0001167787,-0.0001181644,-78.12292,0,
-9.48087E-05,-0.0001388158,-5.375175E-05,-5.410935E-05,-0.0003970477,-0.0002799561,-0.0001180974,-0.0001208464,-78.0657,0,
-9.637319E-05,-0.0001341447,-6.59772E-05,-4.709145E-05,-0.0003960867,-0.0002803584,-0.0001162423,-0.0001170693,-77.9966,0,
-9.518865E-05,-0.0001366032,-5.522685E-05,-5.317065E-05,-0.000395662,-0.0002792409,-0.0001173822,-0.0001199077,-77.94679,0,
-9.536745E-05,-0.0001373631,-5.808765E-05,-5.11815E-05,-0.0003954385,-0.0002809171,-0.0001179186,-0.0001179856,-77.92843,0,
-9.59709E-05,-0.0001333848,-6.15072E-05,-4.905825E-05,-0.0003952821,-0.0002804702,-0.0001173822,-0.0001182538,-77.92666,0,
-9.39594E-05,-0.0001394416,-5.138265E-05,-5.460105E-05,-0.000394321,-0.0002799784,-0.0001186338,-0.0001207123,-77.91739,0,
-9.62391E-05,-0.0001337647,-6.45468E-05,-4.776195E-05,-0.0003939634,-0.0002809618,-0.0001167117,-0.0001169352,-77.89332,0,
-9.46299E-05,-0.0001356198,-5.48469E-05,-5.35953E-05,-0.000394254,-0.0002798667,-0.0001177621,-0.0001206676,-77.86652,0,
-9.416055E-05,-0.0001367149,-5.813235E-05,-5.129325E-05,-0.0003934717,-0.0002813641,-0.0001178739,-0.0001182985,-77.85014,0,
-9.534509E-05,-0.0001318873,-6.35187E-05,-4.81419E-05,-0.0003935835,-0.0002818558,-0.0001170246,-0.0001169128,-77.84248,0,
-9.366884E-05,-0.0001370949,-5.31483E-05,-5.32824E-05,-0.0003933376,-0.0002818558,-0.0001183879,-0.0001196619,-77.8315,0,
-9.590384E-05,-0.0001315297,-6.510555E-05,-4.561635E-05,-0.0003931812,-0.0002832415,-0.0001170246,-0.0001157506,-77.81132,0,
-9.487574E-05,-0.0001338541,-5.558445E-05,-5.111445E-05,-0.0003936282,-0.0002816324,-0.0001175163,-0.0001190584,-77.78948,0,
-9.429465E-05,-0.0001351504,-5.77971E-05,-4.959465E-05,-0.0003931588,-0.0002823699,-0.0001181421,-0.0001170916,-77.77628,0,
-9.646259E-05,-0.000130077,-6.255765E-05,-4.664445E-05,-0.0003932035,-0.0002823699,-0.000117628,-0.0001165552,-77.77251,0,
-9.371355E-05,-0.0001348376,-5.12709E-05,-5.23437E-05,-0.0003938293,-0.0002821017,-0.0001199077,-0.0001204665,-77.76928,0,
-9.456285E-05,-0.0001300993,-6.27141E-05,-4.55493E-05,-0.0003928459,-0.0002835991,-0.0001180303,-0.0001179409,-77.7578,0,
-9.36912E-05,-0.0001324237,-5.34165E-05,-5.062275E-05,-0.0003930694,-0.0002822805,-0.0001188573,-0.0001219416,-77.73911,0,
-9.349005E-05,-0.0001332954,-5.48916E-05,-4.887945E-05,-0.0003921084,-0.0002833309,-0.0001191031,-0.0001206676,-77.72083,0,
-9.48087E-05,-0.0001290489,-6.014385E-05,-4.579515E-05,-0.0003915943,-0.0002823252,-0.0001176727,-0.0001204665,-77.70783,0,
-9.304305E-05,-0.0001338541,-4.96617E-05,-5.138265E-05,-0.0003907003,-0.0002819676,-0.0001188126,-0.0001227909,-77.69852,0,
-9.46299E-05,-0.0001295629,-6.161895E-05,-4.405185E-05,-0.0003900075,-0.0002835097,-0.0001175163,-0.0001182315,-77.6897,0,
-9.389235E-05,-0.0001314851,-5.32377E-05,-5.044395E-05,-0.0003905215,-0.0002815429,-0.0001186785,-0.0001202206,-77.68135,0,
-9.286425E-05,-0.0001334965,-5.45787E-05,-4.977345E-05,-0.0003896275,-0.0002824816,-0.000118902,-0.0001181868,-77.67562,0,
-9.45405E-05,-0.0001292277,-6.09261E-05,-4.6488E-05,-0.0003898287,-0.0002825934,-0.0001181421,-0.0001175386,-77.67237,0,
-9.226079E-05,-0.0001346588,-5.0511E-05,-5.28354E-05,-0.0003890911,-0.0002818558,-0.000119349,-0.0001212934,-77.66873,0,
-9.45405E-05,-0.0001310157,-6.264705E-05,-4.615275E-05,-0.0003886665,-0.000282057,-0.0001175386,-0.0001178962,-77.66233,0,
-9.429465E-05,-0.0001321555,-5.536095E-05,-5.030985E-05,-0.0003890464,-0.0002799561,-0.0001183209,-0.0001205782,-77.65424,0,
-9.422759E-05,-0.0001341447,-5.594205E-05,-4.937115E-05,-0.0003890017,-0.0002806713,-0.0001183432,-0.0001191478,-77.64812,0,
-9.626144E-05,-0.0001295182,-6.24012E-05,-4.6041E-05,-0.0003892923,-0.0002797326,-0.0001165329,-0.000118008,-77.64627,0,
-9.465225E-05,-0.0001343682,-5.10027E-05,-5.24778E-05,-0.0003885547,-0.0002796655,-0.0001181644,-0.000120243,-77.6473,0,
-9.579209E-05,-0.0001296077,-6.255765E-05,-4.606335E-05,-0.0003881301,-0.0002810512,-0.0001170022,-0.0001161753,-77.64874,0,
